epoch,classification_loss,alignment_loss,total_loss,grl_strength,source_macro_f1,photo_accuracy,photo_macro_f1,art_painting_accuracy,art_painting_macro_f1,cartoon_accuracy,cartoon_macro_f1
1,1.7753178685756739,0.19135616917915532,1.9666740277717853,0.16436817821070115,0.1480029996650884,0.4491017964071856,0.2509702553052905,0.16585365853658537,0.07955812117781198,0.1513859275053305,0.11348062251216275
2,1.7571068291593654,0.16724634992665258,1.9243531820222075,0.3208253829971499,0.14847784551412044,0.44011976047904194,0.2508536233026029,0.16585365853658537,0.09403312207894043,0.14072494669509594,0.10054679116081792
3,1.8457538506080364,0.17476831868364306,2.020522170466155,0.46153574434856526,0.03613773744254439,0.16766467065868262,0.041025641025641026,0.14390243902439023,0.035942735303076456,0.12366737739872068,0.0314448359989157
4,1.9332255518495156,0.11172059369204666,2.0449461443670867,0.5823127919007984,0.05066996495567924,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
5,1.9299358064905177,0.12519211369782246,2.055127905507393,0.6818958513646396,0.05066996495567924,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
6,1.9252485054467112,0.051612697798630286,1.976861210879434,0.7613181273777241,0.05066996495567924,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
7,1.922974144296693,0.08294533743646931,2.005919478796973,0.822997610625593,0.05066996495567924,0.25748502994011974,0.058503401360544216,0.21951219512195122,0.05142857142857143,0.17270788912579957,0.04207792207792208
